District,StreetBlock,LATITUDE_X,LONGITUDE_X,SNA_NEIGHBORHOOD,ShootID,RMS_No,Race,Sex,Age,Type,YearOccurred,DateOccurred,TimeOccurred,DateTimeOccured,COMMUNITY_COUNCIL_NEIGHBORHOOD
2,700 Block of OAK ST,39.1292,-84.4921,Walnut Hills,7033,2025-INC-008048,BLACK,MALE,13,NONFATAL,2025,20250502,140000,5/2/2025 2:00:00 PM,Walnut Hills
4,400 Block of KINGS RUN DR,39.1769,-84.5096,Winton Hills,7028,2025-INC-007908,BLACK,MALE,38,NONFATAL,2025,20250430,212300,4/30/2025 9:23:00 PM,Winton Hills
4,2700 Block of GLENDORA AV,39.13,-84.5111,Corryville,7026,2025-INC-007607,BLACK,MALE,16,NONFATAL,2025,20250427,024600,4/27/2025 2:46:00 AM,Corryville
2,4100 Block of HOMER AV,39.1504,-84.3891,Madisonville,7027,2025-INC-007647,BLACK,MALE,66,FATAL,2025,20250427,132000,4/27/2025 1:20:00 PM,Madisonville
2,800 Block of LINCOLN AV,39.1319,-84.4881,Walnut Hills,7024,2025-INC-007600,BLACK,MALE,22,NONFATAL,2025,20250426,233800,4/26/2025 11:38:00 PM,Walnut Hills
UNK,UNKNO Block of LOCATION,,,,7122,2025-INC-013601,BLACK,MALE,27,NONFATAL,2025,20250709,023100,7/9/2025 2:31:00 AM,
1,1600 Block of VINE ST,39.1144,-84.5165,Over-the-Rhine,7118,2025-INC-013509,BLACK,MALE,34,NONFATAL,2025,20250708,003500,7/8/2025 12:35:00 AM,OTR
1,1600 Block of VINE ST,39.1145,-84.5159,Over-the-Rhine,7119,2025-INC-013509,BLACK,MALE,21,NONFATAL,2025,20250708,003500,7/8/2025 12:35:00 AM,OTR
2,2900 Block of GILBERT AV,39.1328,-84.4879,Walnut Hills,7120,2025-INC-013575,BLACK,MALE,53,NONFATAL,2025,20250708,190100,7/8/2025 7:01:00 PM,Walnut Hills
2,2900 Block of GILBERT AV,39.1332,-84.4885,Walnut Hills,7121,2025-INC-013575,BLACK,MALE,27,NONFATAL,2025,20250708,190100,7/8/2025 7:01:00 PM,Walnut Hills
4,800 Block of HUTCHINS AV,39.1455,-84.4887,Avondale,7116,2025-INC-013403,BLACK,MALE,14,FATAL,2025,20250707,010000,7/7/2025 1:00:00 AM,Avondale
UNK,,,,,7117,2025-INC-013425,BLACK,MALE,16,NONFATAL,2025,20250707,010000,7/7/2025 1:00:00 AM,
1,1000 Block of LINN ST,39.1064,-84.5279,West End,7114,2025-INC-013338,BLACK,MALE,16,NONFATAL,2025,20250706,022500,7/6/2025 2:25:00 AM,West End
1,1000 Block of LINN ST,39.1073,-84.5289,West End,7115,2025-INC-013338,BLACK,MALE,15,NONFATAL,2025,20250706,022500,7/6/2025 2:25:00 AM,West End
C,100 Block of E MEHRING WAY,39.0967,-84.5091,Downtown,7108,2025-INC-013257,WHITE,FEMALE,17,NONFATAL,2025,20250705,013000,7/5/2025 1:30:00 AM,Downtown
C,100 Block of E MEHRING WAY,39.0958,-84.5087,Downtown,7109,2025-INC-013257,BLACK,MALE,19,NONFATAL,2025,20250705,013000,7/5/2025 1:30:00 AM,Downtown
C,100 Block of E MEHRING WAY,39.0955,-84.509,Downtown,7110,2025-INC-013257,BLACK,MALE,19,NONFATAL,2025,20250705,013000,7/5/2025 1:30:00 AM,Downtown
4,600 Block of DUTCH COLONY DR,39.1904,-84.513,Winton Hills,7111,2025-INC-013329,BLACK,MALE,23,NONFATAL,2025,20250705,221000,7/5/2025 10:10:00 PM,Winton Hills
4,600 Block of DUTCH COLONY DR,39.1907,-84.5137,Winton Hills,7112,2025-INC-013329,BLACK,MALE,27,NONFATAL,2025,20250705,221000,7/5/2025 10:10:00 PM,Winton Hills
4,600 Block of DUTCH COLONY DR,39.1892,-84.5124,Winton Hills,7113,2025-INC-013329,BLACK,FEMALE,18,NONFATAL,2025,20250705,221000,7/5/2025 10:10:00 PM,Winton Hills
1,1600 Block of LINN ST,39.114,-84.5276,West End,7106,2025-INC-013170,BLACK,MALE,43,NONFATAL,2025,20250704,021200,7/4/2025 2:12:00 AM,West End
1,800 Block of CLARK ST,39.1075,-84.528,West End,7107,2025-INC-013239,BLACK,MALE,24,NONFATAL,2025,20250704,224600,7/4/2025 10:46:00 PM,West End
4,3500 Block of READING RD,39.1462,-84.491,Avondale,7104,2025-INC-013098,BLACK,MALE,24,NONFATAL,2025,20250703,001000,7/3/2025 12:10:00 AM,Avondale
3,900 Block of WOODBRIAR LN,39.1136,-84.6077,West Price Hill,7105,2025-INC-0013167,BLACK,FEMALE,10,NONFATAL,2025,20250703,223400,7/3/2025 10:34:00 PM,West Price Hill
3,1600 Block of BALTIMORE AV,39.1344,-84.5493,North Fairmount,7103,2025-INC-01361,BLACK,MALE,26,NONFATAL,2025,20250702,130600,7/2/2025 1:06:00 PM,North Fairmount
2,400 Block of MCGREGOR AV,39.1222,-84.5003,Walnut Hills,7100,2025-INC-012951,BLACK,MALE,33,FATAL,2025,20250701,001500,7/1/2025 12:15:00 AM,Walnut Hills
2,400 Block of MCGREGOR AV,39.1229,-84.5016,Walnut Hills,7101,2025-INC-012951,BLACK,MALE,28,NONFATAL,2025,20250701,001500,7/1/2025 12:15:00 AM,Walnut Hills
3,2000 Block of WESTWOOD NORTHERN BLVD,39.1436,-84.5602,Millvale,7102,2025-INC-012952,BLACK,FEMALE,40,NONFATAL,2025,20250701,035500,7/1/2025 3:55:00 AM,Millvale
4,4900 Block of WINNESTE AVE,39.1807,-84.5118,Winton Hills,7097,2025-INC-012935,BLACK,MALE,17,NONFATAL,2025,20250630,230000,6/30/2025 11:00:00 PM,Winton Hills
1,200 Block of STARK ST,39.1187,-84.5218,Over-the-Rhine,7098,2025-INC-012937,BLACK,MALE,48,NONFATAL,2025,20250630,234000,6/30/2025 11:40:00 PM,OTR
3,5800 Block of SHADYMIST LN,39.2028,-84.5795,Mt. Airy,6884,2024-INC-011025,BLACK,MALE,15,NONFATAL,2024,20241012,143200,10/12/2024 2:32:00 PM,Mount Airy
4,800 Block of HUTCHINS AV,39.1447,-84.4892,Avondale,6886,2024-INC-011053,BLACK,MALE,48,FATAL,2024,20241012,210000,10/12/2024 9:00:00 PM,Avondale
4,900 Block of DANA AV,39.152,-84.4847,Avondale,6932,2024-INC-014744,BLACK,FEMALE,12,FATAL,2024,20241012,181800,10/12/2024 6:18:00 PM,Avondale - North Avondale
3,2900 Block of W 8TH ST,39.1065,-84.5598,East Price Hill,6881,2024-INC-010903,BLACK,MALE,25,FATAL,2024,20241010,192000,10/10/2024 7:20:00 PM,East Price Hill
3,3400 Block of WARSAW AV,39.1101,-84.5668,East Price Hill,6880,2024-INC-010834,BLACK,MALE,31,NONFATAL,2024,20241009,235000,10/9/2024 11:50:00 PM,East Price Hill
4,7000 Block of GLENMEADOW LN,39.1899,-84.4678,Roselawn,6879,2024-INC-010601,BLACK,MALE,56,NONFATAL,2024,20241007,094700,10/7/2024 9:47:00 AM,Bond Hill
4,7700 Block of READING RD,39.2026,-84.4553,Roselawn,6876,2024-INC-010509,BLACK,MALE,47,NONFATAL,2024,20241006,044600,10/6/2024 4:46:00 AM,Roselawn
3,900 Block of ELBERON AV,39.1073,-84.5653,East Price Hill,6878,2024-INC-010573,BLACK,MALE,33,NONFATAL,2024,20241006,233000,10/6/2024 11:30:00 PM,East Price Hill
4,800 Block of BLAIR AV,39.1407,-84.4933,Avondale,6874,2024-INC-010398,BLACK,MALE,14,NONFATAL,2024,20241004,214000,10/4/2024 9:40:00 PM,Avondale
4,800 Block of BLAIR AV,39.1412,-84.4935,Avondale,6875,2024-INC-010398,BLACK,MALE,15,NONFATAL,2024,20241004,214000,10/4/2024 9:40:00 PM,Avondale
1,500 Block of DAVID ST,39.1124,-84.5245,West End,6873,2024-INC-010257,BLACK,FEMALE,24,NONFATAL,2024,20241003,012800,10/3/2024 1:28:00 AM,West End
3,3500 Block of WARSAW AV,39.1103,-84.5693,East Price Hill,6871,2024-INC-010162,BLACK,MALE,32,NONFATAL,2024,20241001,165100,10/1/2024 4:51:00 PM,East Price Hill
4,100 Block of GLENRIDGE PL,39.1541,-84.5031,Avondale,6872,2024-INC-010181,BLACK,MALE,53,FATAL,2024,20241001,193600,10/1/2024 7:36:00 PM,Avondale
3,2600 Block of KNORR AV,39.1321,-84.5663,South Fairmount,6870,2024-INC-010099,BLACK,MALE,20,NONFATAL,2024,20240930,205500,9/30/2024 8:55:00 PM,South Fairmount
3,6000 Block of WINTON RD,39.2005,-84.5204,College Hill,6869,2024-INC-010032,BLACK,MALE,40,FATAL,2024,20240929,220400,9/29/2024 10:04:00 PM,College Hill - Winton Hills
2,5200 Block of MADISON RD,39.1607,-84.4053,Madisonville,6868,2024-INC-009693,BLACK,MALE,42,NONFATAL,2024,20240925,084700,9/25/2024 8:47:00 AM,Madisonville
C,1000 Block of MAIN ST,39.1076,-84.5112,Downtown,6867,2024-INC-009661,BLACK,MALE,35,NONFATAL,2024,20240924,184100,9/24/2024 6:41:00 PM,Downtown
1,200 Block of CALHOUN ST,39.1275,-84.5151,CUF,6865,2024-INC-009433,BLACK,MALE,36,NONFATAL,2024,20240922,032900,9/22/2024 3:29:00 AM,CUF - Heights
1,200 Block of CALHOUN ST,39.1274,-84.5159,CUF,6866,2024-INC-009433,BLACK,MALE,36,NONFATAL,2024,20240922,032900,9/22/2024 3:29:00 AM,CUF - Heights
4,7600 Block of READING RD,39.1998,-84.4582,Roselawn,6862,2024-INC-009334,BLACK,MALE,36,NONFATAL,2024,20240921,014800,9/21/2024 1:48:00 AM,Roselawn
4,100 Block of CRAFT ST,39.1789,-84.511,Winton Hills,6863,2024-INC-009336,BLACK,MALE,37,FATAL,2024,20240921,011500,9/21/2024 1:15:00 AM,Winton Hills
4,100 Block of CRAFT ST,39.1792,-84.5113,Winton Hills,6864,2024-INC-009336,BLACK,MALE,20,NONFATAL,2024,20240921,011500,9/21/2024 1:15:00 AM,Winton Hills
4,00 Block of KINGS RUN CT,39.1773,-84.5088,Winton Hills,6860,2024-INC-009238,BLACK,MALE,41,FATAL,2024,20240919,193400,9/19/2024 7:34:00 PM,Winton Hills
3,3700 Block of BEEKMAN AV,39.1538,-84.5508,South Cumminsville,6861,2024-INC-009230,BLACK,MALE,19,NONFATAL,2024,20240919,193000,9/19/2024 7:30:00 PM,South Cumminsville
1,200 Block of W MCMICKEN AV,39.1191,-84.5241,Over-the-Rhine,6891,2024-INC-011470,BLACK,MALE,23,NONFATAL,2024,20241018,130000,10/18/2024 1:00:00 PM,OTR
4,3300 Block of BURNET AV,39.1416,-84.501,Corryville,6890,2024-INC-011419,BLACK,MALE,37,NONFATAL,2024,20241017,155000,10/17/2024 3:50:00 PM,Avondale
2,2400 Block of GILBERT AV,39.1248,-84.4898,Walnut Hills,6888,2024-INC-011219,BLACK,MALE,18,NONFATAL,2024,20241015,000900,10/15/2024 12:09:00 AM,Walnut Hills
3,1600 Block of LLANFAIR AV,39.1972,-84.5479,College Hill,6887,2024-INC-011189,BLACK,MALE,23,FATAL,2024,20241014,133000,10/14/2024 1:30:00 PM,College Hill
3,1000 Block of WOODLAWN AV,39.1104,-84.5681,East Price Hill,6885,2024-INC-011074,BLACK,MALE,39,NONFATAL,2024,20241013,085500,10/13/2024 8:55:00 AM,East Price Hill
3,3300 Block of LAKEVIEW AV,39.1471,-84.6173,Westwood,6889,2024-INC-011136,WHITE,MALE,18,FATAL,2024,20241013,221500,10/13/2024 10:15:00 PM,Westwood
3,5800 Block of SHADYMIST LN,39.2016,-84.5791,Mt. Airy,6882,2024-INC-011025,BLACK,MALE,18,NONFATAL,2024,20241012,143200,10/12/2024 2:32:00 PM,Mount Airy
3,5800 Block of SHADYMIST LN,39.2017,-84.5788,Mt. Airy,6883,2024-INC-011025,BLACK,MALE,18,NONFATAL,2024,20241012,143200,10/12/2024 2:32:00 PM,Mount Airy
4,5400 Block of HEBRON CT,39.1904,-84.5172,Winton Hills,6781,2024-INC-002840,BLACK,MALE,32,NONFATAL,2024,20240706,131200,7/6/2024 1:12:00 PM,Winton Hills
4,5400 Block of HEBRON CT,39.1903,-84.5169,Winton Hills,6782,2024-INC-002840,BLACK,MALE,17,NONFATAL,2024,20240706,131200,7/6/2024 1:12:00 PM,Winton Hills
3,4400 Block of W 8TH ST,39.1086,-84.5948,West Price Hill,6784,2024-INC-002808,BLACK,MALE,35,NONFATAL,2024,20240706,010000,7/6/2024 1:00:00 AM,West Price Hill
3,2300 Block of NOTTINGHAM RD,39.1564,-84.5584,Roll Hill,6778,2024-INC-002696,BLACK,FEMALE,21,NONFATAL,2024,20240705,000200,7/5/2024 12:02:00 AM,Villages at Roll Hill
1,1000 Block of YORK ST,39.1181,-84.5313,West End,6779,2024-INC-002703,BLACK,MALE,19,NONFATAL,2024,20240705,014000,7/5/2024 1:40:00 AM,West End
1,1000 Block of YORK ST,39.117,-84.5323,West End,6780,2024-INC-002703,BLACK,MALE,19,NONFATAL,2024,20240705,014000,7/5/2024 1:40:00 AM,West End
3,2400 Block of EVERGLADE PL,39.1277,-84.5571,South Fairmount,6783,2024-INC-002807,WHITE,MALE,64,NONFATAL,2024,20240705,235200,7/5/2024 11:52:00 PM,South Fairmount
1,1300 Block of WALNUT ST,39.1098,-84.5124,Over-the-Rhine,6774,2024-INC-002689,BLACK,MALE,45,FATAL,2024,20240704,174900,7/4/2024 5:49:00 PM,OTR
3,3200 Block of COLERAIN AV,39.1405,-84.5388,Camp Washington,6775,2024-INC-002694,BLACK,MALE,53,NONFATAL,2024,20240704,225000,7/4/2024 10:50:00 PM,Camp Washington
3,3200 Block of COLERAIN AV,39.1417,-84.5394,Camp Washington,6776,2024-INC-002694,BLACK,MALE,50,NONFATAL,2024,20240704,225000,7/4/2024 10:50:00 PM,Camp Washington
3,2000 Block of BICKEL AV,39.1313,-84.5664,South Fairmount,6777,2024-INC-002700,WHITE,FEMALE,31,NONFATAL,2024,20240704,233000,7/4/2024 11:30:00 PM,South Fairmount
3,2400 Block of MONTANA AV,39.1572,-84.5779,Westwood,6773,2024-INC-002626,BLACK,MALE,44,NONFATAL,2024,20240703,215500,7/3/2024 9:55:00 PM,Westwood
1,00 Block of GREEN ST,39.1151,-84.517,Over-the-Rhine,6771,2024-INC-002489,BLACK,MALE,30,NONFATAL,2024,20240702,012500,7/2/2024 1:25:00 AM,OTR
C,1000 Block of SYCAMORE ST,39.1066,-84.5089,Downtown,6763,2024-INC-002410,BLACK,MALE,42,NONFATAL,2024,20240701,002600,7/1/2024 12:26:00 AM,Downtown
1,00 Block of BACK ST,39.1139,-84.5145,Over-the-Rhine,6765,2024-INC-002439,WHITE,MALE,28,NONFATAL,2024,20240701,020600,7/1/2024 2:06:00 AM,OTR
4,300 Block of E UNIVERSITY AV,39.1329,-84.5016,Corryville,6766,2024-INC-002417,BLACK,MALE,21,NONFATAL,2024,20240701,023000,7/1/2024 2:30:00 AM,Corryville
4,5300 Block of WINNESTE AV,39.186,-84.5137,Winton Hills,6958,2025-INC-000005,BLACK,MALE,31,NONFATAL,2025,20250101,001500,1/1/2025 12:15:00 AM,Winton Hills
UNK,UNKNO Block of LOCATION,,,,6955,2024-INC-017019,BLACK,MALE,21,NONFATAL,2024,20241229,050000,12/29/2024 5:00:00 AM,
3,800 Block of CONSIDINE AV,39.106,-84.5625,East Price Hill,6956,2024-INC-017040,WHITE,MALE,50,NONFATAL,2024,20241229,185400,12/29/2024 6:54:00 PM,East Price Hill
3,200 Block of CRESTLINE AV,39.0964,-84.5672,East Price Hill,6954,2024-INC-016991,HISPANIC,MALE,27,FATAL,2024,20241228,195000,12/28/2024 7:50:00 PM,East Price Hill
3,3700 Block of GLENWAY AV,39.114,-84.5744,East Price Hill,6952,2024-INC-016901,HISPANIC,MALE,19,NONFATAL,2024,20241227,161700,12/27/2024 4:17:00 PM,East Price Hill
3,3700 Block of GLENWAY AV,39.1142,-84.5744,East Price Hill,6953,2024-INC-016901,HISPANIC,MALE,16,NONFATAL,2024,20241227,161700,12/27/2024 4:17:00 PM,East Price Hill
4,600 Block of MAPLE AV,39.1418,-84.4931,Avondale,6850,2024-INC-008180,BLACK,MALE,18,NONFATAL,2024,20240907,174500,9/7/2024 5:45:00 PM,Avondale
3,4800 Block of HAWAIIAN TE,39.1834,-84.5622,Mt. Airy,6851,2024-INC-008190,BLACK,MALE,33,NONFATAL,2024,20240907,205000,9/7/2024 8:50:00 PM,Mount Airy
4,5000 Block of PADDOCK RD,39.1778,-84.4775,Bond Hill,6845,2024-INC-008095,BLACK,FEMALE,47,NONFATAL,2024,20240906,214400,9/6/2024 9:44:00 PM,Bond Hill
4,3500 Block of BURNET AV,39.1447,-84.4998,Avondale,6846,2024-INC-008098,BLACK,MALE,29,NONFATAL,2024,20240906,213100,9/6/2024 9:31:00 PM,Avondale
4,3500 Block of BURNET AV,39.1458,-84.5,Avondale,6847,2024-INC-008098,BLACK,MALE,28,NONFATAL,2024,20240906,213100,9/6/2024 9:31:00 PM,Avondale
4,3500 Block of BURNET AV,39.1449,-84.4992,Avondale,6848,2024-INC-008098,BLACK,MALE,22,NONFATAL,2024,20240906,213100,9/6/2024 9:31:00 PM,Avondale
1,1800 Block of LINN ST,39.1165,-84.5283,West End,6849,2024-INC-008104,BLACK,MALE,24,NONFATAL,2024,20240906,225700,9/6/2024 10:57:00 PM,West End
3,4000 Block of W LIBERTY ST,39.1169,-84.5809,West Price Hill,6843,2024-INC-007666,BLACK,MALE,21,NONFATAL,2024,20240901,182900,9/1/2024 6:29:00 PM,West Price Hill
C,100 Block of JOE NUXHALL WY,39.0965,-84.5089,Downtown,6844,2024-INC-007690,BLACK,MALE,17,NONFATAL,2024,20240901,232000,9/1/2024 11:20:00 PM,Downtown
4,3700 Block of READING RD,39.1513,-84.4852,Avondale,6842,2024-INC-007471,BLACK,MALE,18,FATAL,2024,20240830,073500,8/30/2024 7:35:00 AM,Avondale - North Avondale
4,3700 Block of READING RD,39.1511,-84.4862,Avondale,6841,2024-INC-007445,BLACK,MALE,36,NONFATAL,2024,20240829,194000,8/29/2024 7:40:00 PM,Avondale - North Avondale
1,200 Block of STARK ST,39.1184,-84.5219,Over-the-Rhine,6840,2024-INC-007320,BLACK,MALE,22,NONFATAL,2024,20240828,074000,8/28/2024 7:40:00 AM,OTR
4,1700 Block of GARDEN LN,39.1759,-84.4649,Bond Hill,6838,2024-INC-007297,BLACK,MALE,26,FATAL,2024,20240827,184200,8/27/2024 6:42:00 PM,Bond Hill
1,400 Block of YORK ST,39.1167,-84.5248,West End,6839,2024-INC-007304,BLACK,MALE,59,NONFATAL,2024,20240827,225000,8/27/2024 10:50:00 PM,West End
4,4500 Block of READING RD,39.1671,-84.471,Paddock Hills,6837,2024-INC-007150,BLACK,MALE,57,FATAL,2024,20240826,024900,8/26/2024 2:49:00 AM,Paddock Hills
1,1300 Block of LINN ST,39.1095,-84.5285,West End,6836,2024-INC-007054,BLACK,MALE,21,NONFATAL,2024,20240824,211500,8/24/2024 9:15:00 PM,West End
3,6300 Block of DALY RD,39.2043,-84.5316,College Hill,6833,2024-INC-06736,BLACK,MALE,36,NONFATAL,2024,20240820,193000,8/20/2024 7:30:00 PM,College Hill
1,1700 Block of VINE ST,39.1152,-84.5168,Over-the-Rhine,6834,2024-INC-006740,BLACK,FEMALE,25,NONFATAL,2024,20240820,211800,8/20/2024 9:18:00 PM,OTR
2,800 Block of LINCOLN AV,39.1317,-84.4882,Walnut Hills,7025,2025-INC-007600,BLACK,MALE,26,NONFATAL,2025,20250426,233800,4/26/2025 11:38:00 PM,Walnut Hills
3,200 Block of MT ECHO PARK DR,39.097,-84.5663,East Price Hill,7021,2025-INC-007400,BLACK,MALE,27,NONFATAL,2025,20250423,202000,4/23/2025 8:20:00 PM,East Price Hill
3,200 Block of MT ECHO PARK DR,39.096,-84.5654,East Price Hill,7022,2025-INC-007400,BLACK,MALE,27,NONFATAL,2025,20250423,202000,4/23/2025 8:20:00 PM,East Price Hill
3,200 Block of MT ECHO PARK DR,39.0973,-84.565,East Price Hill,7023,2025-INC-007400,BLACK,MALE,16,NONFATAL,2025,20250423,202000,4/23/2025 8:20:00 PM,East Price Hill
C,100 Block of W 6TH ST,39.1028,-84.5158,Downtown,7017,2025-INC-007074,BLACK,MALE,30,NONFATAL,2025,20250419,010000,4/19/2025 1:00:00 AM,Downtown
C,100 Block of W 6TH ST,39.1022,-84.515,Downtown,7018,2025-INC-007074,BLACK,MALE,25,NONFATAL,2025,20250419,010000,4/19/2025 1:00:00 AM,Downtown
4,7200 Block of EASTLAWN DR,39.1942,-84.4556,Roselawn,6750,2024-INC-001184,BLACK,MALE,18,NONFATAL,2024,20240617,001600,6/17/2024 12:16:00 AM,Roselawn
1,1200 Block of CLAY ST,39.1098,-84.5133,Over-the-Rhine,6739,2024-INC-001046,BLACK,MALE,39,NONFATAL,2024,20240615,013000,6/15/2024 1:30:00 AM,OTR
1,1200 Block of CLAY ST,39.1092,-84.5127,Over-the-Rhine,6740,2024-INC-001046,BLACK,MALE,31,NONFATAL,2024,20240615,013000,6/15/2024 1:30:00 AM,OTR
1,1200 Block of CLAY ST,39.1088,-84.5122,Over-the-Rhine,6741,2024-INC-001046,WHITE,MALE,47,NONFATAL,2024,20240615,013000,6/15/2024 1:30:00 AM,OTR
2,6300 Block of BRAMBLE AV,39.1506,-84.3873,Madisonville,6742,2024-INC-001104,BLACK,FEMALE,30,NONFATAL,2024,20240615,182000,6/15/2024 6:20:00 PM,Madisonville
2,6300 Block of BRAMBLE AV,39.1515,-84.3874,Madisonville,6743,2024-INC-001104,BLACK,MALE,39,NONFATAL,2024,20240615,182000,6/15/2024 6:20:00 PM,Madisonville
2,6300 Block of BRAMBLE AV,39.1515,-84.3872,Madisonville,6745,2024-INC-001104,BLACK,MALE,28,NONFATAL,2024,20240615,182000,6/15/2024 6:20:00 PM,Madisonville
2,6300 Block of BRAMBLE AV,39.1506,-84.3866,Madisonville,6746,2024-INC-001104,BLACK,MALE,46,NONFATAL,2024,20240615,182000,6/15/2024 6:20:00 PM,Madisonville
2,6300 Block of BRAMBLE AV,39.1519,-84.3873,Madisonville,6747,2024-INC-001104,BLACK,FEMALE,24,NONFATAL,2024,20240615,182000,6/15/2024 6:20:00 PM,Madisonville
1,700 Block of CLARK ST,39.1085,-84.5258,West End,6748,2024-INC-001107,BLACK,MALE,26,NONFATAL,2024,20240615,214000,6/15/2024 9:40:00 PM,West End
1,1600 Block of WALNUT ST,39.113,-84.5139,Over-the-Rhine,6749,2024-INC-001106,BLACK,MALE,18,NONFATAL,2024,20240615,211000,6/15/2024 9:10:00 PM,OTR
3,1100 Block of WILMONT CT,39.2016,-84.5369,College Hill,6751,2024-INC-001202,BLACK,MALE,30,FATAL,2024,20240615,035000,6/15/2024 3:50:00 AM,College Hill
3,2100 Block of ST LEO PL,39.1357,-84.5687,North Fairmount,6735,2024-INC-000798,BLACK,MALE,41,NONFATAL,2024,20240612,110300,6/12/2024 11:03:00 AM,South Fairmount - Westwood
3,800 Block of WELLS ST,39.1055,-84.5699,East Price Hill,6736,2024-INC-000833,BLACK,FEMALE,0,NONFATAL,2024,20240612,174300,6/12/2024 5:43:00 PM,East Price Hill
4,100 Block of WOOLPER AV,39.1503,-84.5117,Clifton,6737,2024-INC-000830,BLACK,MALE,40,NONFATAL,2024,20240612,190900,6/12/2024 7:09:00 PM,Clifton
3,3000 Block of JADARO CT,39.1415,-84.6197,Westwood,6738,2024-INC-000835,WHITE,MALE,32,NONFATAL,2024,20240612,185800,6/12/2024 6:58:00 PM,Westwood
4,600 Block of PROSPECT PL,39.1436,-84.4916,Avondale,6734,2024-INC-000762,BLACK,MALE,15,NONFATAL,2024,20240611,195900,6/11/2024 7:59:00 PM,Avondale
1,1200 Block of MAIN ST,39.1085,-84.5111,Over-the-Rhine,6728,2024-INC-00545,BLACK,MALE,27,NONFATAL,2024,20240609,023000,6/9/2024 2:30:00 AM,OTR
3,3000 Block of PERCY AV,39.1426,-84.5825,Westwood,7058,2025-INC-010644,BLACK,MALE,17,FATAL,2025,20250603,010000,6/3/2025 1:00:00 AM,Westwood
4,800 Block of N FRED SHUTTLESWORTH CIR,39.1541,-84.4862,Avondale,7059,2025-INC-010648,BLACK,FEMALE,18,NONFATAL,2025,20250603,070100,6/3/2025 7:01:00 AM,Avondale - North Avondale
4,7600 Block of READING RD,39.1988,-84.4569,Roselawn,7056,2025-INC-010463,BLACK,MALE,29,NONFATAL,2025,20250601,013000,6/1/2025 1:30:00 AM,Roselawn
4,7600 Block of READING RD,39.1996,-84.4586,Roselawn,7057,2025-INC-010463,BLACK,MALE,32,NONFATAL,2025,20250601,013000,6/1/2025 1:30:00 AM,Roselawn
2,3500 Block of MONTGOMERY RD,39.1432,-84.471,Evanston,7055,2025-INC-010393,BLACK,MALE,16,NONFATAL,2025,20250531,012700,5/31/2025 1:27:00 AM,Evanston
1,1600 Block of WALNUT ST,39.1128,-84.5141,Over-the-Rhine,7050,2025-INC-010331,BLACK,MALE,40,NONFATAL,2025,20250530,001100,5/30/2025 12:11:00 AM,OTR
4,4700 Block of ESTE AV,39.1771,-84.5086,Winton Hills,6819,2024-INC-005533,BLACK,MALE,27,NONFATAL,2024,20240805,232700,8/5/2024 11:27:00 PM,Winton Hills
4,3200 Block of BISHOP ST,39.1398,-84.5136,CUF,6820,2024-INC-005518,BLACK,MALE,25,NONFATAL,2024,20240805,170000,8/5/2024 5:00:00 PM,Corryville
1,100 Block of E CLIFTON AV,39.1164,-84.5141,Over-the-Rhine,6816,2024-INC-005390,BLACK,MALE,39,FATAL,2024,20240804,071000,8/4/2024 7:10:00 AM,OTR
1,100 Block of E CLIFTON AV,39.1155,-84.5148,Over-the-Rhine,6813,2024-INC-005310,BLACK,MALE,30,NONFATAL,2024,20240803,053400,8/3/2024 5:34:00 AM,OTR
1,500 Block of CHARLOTTE ST,39.1172,-84.5252,West End,6814,2024-INC-005337,BLACK,MALE,44,NONFATAL,2024,20240803,125600,8/3/2024 12:56:00 PM,West End
4,700 Block of DERBY AV,39.1714,-84.5177,Spring Grove Village,6815,2024-INC-005342,BLACK,MALE,22,NONFATAL,2024,20240803,151200,8/3/2024 3:12:00 PM,Spring Grove Village
3,4000 Block of W LIBERTY ST,39.1174,-84.5796,West Price Hill,6811,2024-INC-005286,BLACK,MALE,15,NONFATAL,2024,20240802,195000,8/2/2024 7:50:00 PM,West Price Hill
4,1200 Block of LAIDLAW AV,39.1778,-84.4771,Bond Hill,6812,2024-INC-005290,WHITE,FEMALE,23,NONFATAL,2024,20240802,213500,8/2/2024 9:35:00 PM,Bond Hill
4,2800 Block of SHORT VINE,39.1327,-84.5104,Corryville,6809,2024-INC-005149,BLACK,MALE,21,NONFATAL,2024,20240801,083600,8/1/2024 8:36:00 AM,Corryville
4,2800 Block of SHORT VINE,39.1331,-84.5098,Corryville,6810,2024-INC-005149,BLACK,MALE,23,NONFATAL,2024,20240801,083600,8/1/2024 8:36:00 AM,Corryville
1,100 Block of E MCMICKEN AV,39.1143,-84.5131,Over-the-Rhine,6808,2024-INC-005043,BLACK,MALE,42,NONFATAL,2024,20240730,222800,7/30/2024 10:28:00 PM,OTR
1,1600 Block of WALNUT ST,39.113,-84.5135,Over-the-Rhine,6804,2024-INC-004775,BLACK,FEMALE,31,NONFATAL,2024,20240728,033700,7/28/2024 3:37:00 AM,OTR
1,1600 Block of WALNUT ST,39.113,-84.5148,Over-the-Rhine,6805,2024-INC-004775,BLACK,FEMALE,35,NONFATAL,2024,20240728,033700,7/28/2024 3:37:00 AM,OTR
